"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Marital Status"	"Marital Status Code"	"Mother's Education"	"Mother's Education Code"	Births
	"West Virginia"	"54"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	4429
	"West Virginia"	"54"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	3253
	"West Virginia"	"54"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	3832
	"West Virginia"	"54"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	341
	"West Virginia"	"54"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	271
	"West Virginia"	"54"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2095
	"West Virginia"	"54"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	3286
	"West Virginia"	"54"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1382
	"West Virginia"	"54"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	384
	"West Virginia"	"54"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	192
	"West Virginia"	"54"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	154
	"West Virginia"	"54"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	1162
	"West Virginia"	"54"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	4211
	"West Virginia"	"54"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	3040
	"West Virginia"	"54"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	3843
	"West Virginia"	"54"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	584
	"West Virginia"	"54"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	278
	"West Virginia"	"54"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2192
	"West Virginia"	"54"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	3344
	"West Virginia"	"54"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1379
	"West Virginia"	"54"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	429
	"West Virginia"	"54"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	315
	"Wisconsin"	"55"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	1609
	"Wisconsin"	"55"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	2199
	"Wisconsin"	"55"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	11648
	"Wisconsin"	"55"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	12688
	"Wisconsin"	"55"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	20462
	"Wisconsin"	"55"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	134
	"Wisconsin"	"55"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	861
	"Wisconsin"	"55"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6203
	"Wisconsin"	"55"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	9095
	"Wisconsin"	"55"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	3955
	"Wisconsin"	"55"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	1067
	"Wisconsin"	"55"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	119
	"Wisconsin"	"55"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	1667
	"Wisconsin"	"55"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	2192
	"Wisconsin"	"55"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	10850
	"Wisconsin"	"55"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	12663
	"Wisconsin"	"55"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	20690
	"Wisconsin"	"55"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	137
	"Wisconsin"	"55"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	937
	"Wisconsin"	"55"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6092
	"Wisconsin"	"55"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	9436
	"Wisconsin"	"55"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4202
	"Wisconsin"	"55"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	1131
	"Wisconsin"	"55"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	149
	"Wisconsin"	"55"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	1769
	"Wisconsin"	"55"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	2126
	"Wisconsin"	"55"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	10652
	"Wisconsin"	"55"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	12040
	"Wisconsin"	"55"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	21187
	"Wisconsin"	"55"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	154
	"Wisconsin"	"55"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	937
	"Wisconsin"	"55"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6064
	"Wisconsin"	"55"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	9871
	"Wisconsin"	"55"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4614
	"Wisconsin"	"55"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	1349
	"Wisconsin"	"55"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	221
	"Wisconsin"	"55"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	1922
	"Wisconsin"	"55"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	2048
	"Wisconsin"	"55"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	10232
	"Wisconsin"	"55"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	12652
	"Wisconsin"	"55"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	20625
	"Wisconsin"	"55"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	225
	"Wisconsin"	"55"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1016
	"Wisconsin"	"55"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6155
	"Wisconsin"	"55"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	10504
	"Wisconsin"	"55"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	5266
	"Wisconsin"	"55"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	1421
	"Wisconsin"	"55"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	274
	"Wyoming"	"56"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	47
	"Wyoming"	"56"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	342
	"Wyoming"	"56"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	1350
	"Wyoming"	"56"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	1458
	"Wyoming"	"56"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	1289
	"Wyoming"	"56"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	28
	"Wyoming"	"56"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	58
	"Wyoming"	"56"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	619
	"Wyoming"	"56"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	957
	"Wyoming"	"56"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	454
	"Wyoming"	"56"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	85
	"Wyoming"	"56"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	13
	"Wyoming"	"56"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	40
	"Wyoming"	"56"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	313
	"Wyoming"	"56"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	1319
	"Wyoming"	"56"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	1534
	"Wyoming"	"56"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	1393
	"Wyoming"	"56"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	50
	"Wyoming"	"56"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	52
	"Wyoming"	"56"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	631
	"Wyoming"	"56"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	923
	"Wyoming"	"56"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	448
	"Wyoming"	"56"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	79
	"Wyoming"	"56"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	25
	"Wyoming"	"56"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	56
	"Wyoming"	"56"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	312
	"Wyoming"	"56"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	1388
	"Wyoming"	"56"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	1550
	"Wyoming"	"56"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	1446
	"Wyoming"	"56"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	111
	"Wyoming"	"56"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	66
	"Wyoming"	"56"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	631
	"Wyoming"	"56"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	996
	"Wyoming"	"56"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	516
	"Wyoming"	"56"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	110
	"Wyoming"	"56"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	57
	"Wyoming"	"56"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	5142
	"Wyoming"	"56"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	2530
"---"
"Dataset: Natality, 2003-2006"
"Query Parameters:"
"Group By: State; Year; Marital Status; Mother's Education"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Jul 5, 2022 11:01:45 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2003-2006, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-v2006.html on Jul 5, 2022 11:01:45 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/Natality.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. <p> About Education and Prenatal Care data: Education and Prenatal Care data have been recoded to ""Excluded"" for births to"
"mothers residing in a reporting area that used the 2003 U.S. Standard Certificate of Live Birth in the specified data year. All"
"reporting areas collect information on Education and Prenatal care, but information from the 2003 revision of the birth"
"certificate is not comparable to the information based on the earlier certificate, which in years 2003 - 2006 was still used by"
"a majority of the reporting areas. The following reporting areas have Education and Prenatal Care data coded to ""Excluded"":"
"Pennsylvania and Washington state for births that occurred in 2003; Florida, Idaho, Kentucky, New Hampshire, New York (excluding"
"New York City), Pennsylvania, South Carolina, Tennessee, and Washington state for births that occurred in 2004; Florida, Idaho,"
"Kansas, Kentucky, Nebraska, New Hampshire, New York (excluding New York City), Pennsylvania, South Carolina, Tennessee, Texas,"
"Vermont, and Washington for births that occurred in 2005; California (education data only), Delaware, Florida, Idaho, Kansas,"
"Kentucky, Nebraska, New Hampshire, New York (excluding New York City), North Dakota, Ohio, Pennsylvania, South Carolina, South"
"Dakota, Tennessee, Texas, Vermont, Washington and Wyoming for births that occurred in 2006. </p><p> Education and Prenatal Care"
"data for births to mothers residing in a reporting area that used the 2003 U.S. Standard Certificate of Live Birth are available"
"online using the VitalStats data access tool at http://www.cdc.gov/nchs/VitalStats.htm. </p>"
